patent,code,date,year
US-10665908-B2,B60K2001/008,2017-06-20,2017
US-10665908-B2,B60L2200/10,2017-06-20,2017
US-10665908-B2,B60L2200/24,2017-06-20,2017
US-10665908-B2,B60L2200/32,2017-06-20,2017
US-10665908-B2,B60L2200/36,2017-06-20,2017
US-10665908-B2,B60Y2200/91,2017-06-20,2017
US-10665908-B2,H01M2220/20,2017-06-20,2017
US-10665908-B2,Y02E60/10,2017-06-20,2017
US-10665908-B2,Y02T10/70,2017-06-20,2017
US-11050260-B2,H02J3/38,2016-09-29,2016
US-11050260-B2,H02J3/381,2016-09-29,2016
US-11050260-B2,H02J7/35,2016-09-29,2016
US-11050260-B2,H02J9/061,2016-09-29,2016
US-11050260-B2,H01H2300/018,2016-09-29,2016
US-11050260-B2,H02J2300/24,2016-09-29,2016
US-11050260-B2,Y02B10/70,2016-09-29,2016
US-11050260-B2,Y02E10/56,2016-09-29,2016
US-10381838-B2,H02J3/381,2016-05-10,2016
US-10381838-B2,H02J3/385,2016-05-10,2016
US-10381838-B2,H02J7/35,2016-05-10,2016
US-10381838-B2,H02J2300/24,2016-05-10,2016
US-10381838-B2,H02J2300/26,2016-05-10,2016
US-10381838-B2,H02M1/0006,2016-05-10,2016
US-10381838-B2,H02M2001/0006,2016-05-10,2016
US-10381838-B2,Y02B10/10,2016-05-10,2016
US-10381838-B2,Y02B10/14,2016-05-10,2016
US-10381838-B2,Y02E10/56,2016-05-10,2016
US-10381838-B2,Y02E10/563,2016-05-10,2016
US-10381838-B2,Y02E10/566,2016-05-10,2016
US-10381838-B2,Y02E10/58,2016-05-10,2016
US-10622937-B2,F24S25/65,2016-04-06,2016
US-10622937-B2,F24S30/425,2016-04-06,2016
US-10622937-B2,H02S20/32,2016-04-06,2016
US-10622937-B2,F24S2025/01,2016-04-06,2016
US-10622937-B2,F24S2025/014,2016-04-06,2016
US-10622937-B2,F24S2025/6003,2016-04-06,2016
US-10622937-B2,Y02E10/47,2016-04-06,2016
US-10622937-B2,Y02E10/50,2016-04-06,2016
US-2019026237-A1,G06F9/3887,2018-03-13,2018
US-2019026237-A1,G06F13/1642,2018-03-13,2018
US-2019026237-A1,G06F13/1689,2018-03-13,2018
US-2019026237-A1,G06F15/18,2018-03-13,2018
US-2019026237-A1,G06F15/8007,2018-03-13,2018
US-2019026237-A1,G06F17/16,2018-03-13,2018
US-2019026237-A1,G06F3/0613,2018-03-13,2018
US-2019026237-A1,G06F3/0631,2018-03-13,2018
US-2019026237-A1,G06N3/0454,2018-03-13,2018
US-2019026237-A1,G06N3/063,2018-03-13,2018
US-2019026237-A1,G06N3/08,2018-03-13,2018
US-9735527-B2,G01R1/0416,2016-11-18,2016
US-9735527-B2,H01R31/06,2016-11-18,2016
US-9735527-B2,H01R33/94,2016-11-18,2016
US-10115838-B2,H01L31/022425,2016-04-19,2016
US-10115838-B2,H01L31/022433,2016-04-19,2016
US-10115838-B2,H01L31/022466,2016-04-19,2016
US-10115838-B2,H01L31/0504,2016-04-19,2016
US-10115838-B2,H01L31/0747,2016-04-19,2016
US-10115838-B2,H01L31/1804,2016-04-19,2016
US-10115838-B2,H01L31/1884,2016-04-19,2016
US-10115838-B2,Y02E10/50,2016-04-19,2016
US-10115838-B2,Y02E10/547,2016-04-19,2016
US-10498155-B2,H02J3/381,2016-03-29,2016
US-10498155-B2,H02J7/00,2016-03-29,2016
US-10498155-B2,H02J7/0052,2016-03-29,2016
US-10498155-B2,H02J7/0063,2016-03-29,2016
US-10498155-B2,H02J7/34,2016-03-29,2016
US-10498155-B2,H02J2007/0067,2016-03-29,2016
US-10498155-B2,H02J2300/10,2016-03-29,2016
US-10498155-B2,H02J7/35,2016-03-29,2016
US-11132245-B2,G06F11/0772,2020-03-30,2020
US-11132245-B2,G06F11/0793,2020-03-30,2020
US-11132245-B2,G06F11/0721,2020-03-30,2020
US-11132245-B2,G06F11/0751,2020-03-30,2020
US-11132245-B2,G06F11/0757,2020-03-30,2020
US-11132245-B2,G06F11/1438,2020-03-30,2020
US-11132245-B2,G06F11/3006,2020-03-30,2020
US-11132245-B2,G06F11/3055,2020-03-30,2020
US-11132245-B2,G06F11/327,2020-03-30,2020
US-11132245-B2,G06N3/02,2020-03-30,2020
US-11132245-B2,G06N3/0454,2020-03-30,2020
US-11132245-B2,G06N3/08,2020-03-30,2020
US-11132245-B2,G05B23/0289,2020-03-30,2020
US-11132245-B2,G06N3/0445,2020-03-30,2020
US-11132245-B2,G06N3/0481,2020-03-30,2020
US-10855220-B2,H01L31/0504,2019-05-07,2019
US-10855220-B2,H02S30/10,2019-05-07,2019
US-10855220-B2,H02S40/36,2019-05-07,2019
US-10855220-B2,Y02A30/60,2019-05-07,2019
US-10855220-B2,Y02B10/10,2019-05-07,2019
US-10855220-B2,Y02B10/12,2019-05-07,2019
US-10855220-B2,Y02E10/50,2019-05-07,2019
US-11125315-B2,B60K1/00,2018-04-04,2018
US-11125315-B2,B60K17/043,2018-04-04,2018
US-11125315-B2,F16C25/083,2018-04-04,2018
US-11125315-B2,F16H57/0402,2018-04-04,2018
US-11125315-B2,F16H57/0412,2018-04-04,2018
US-11125315-B2,F16H57/0423,2018-04-04,2018
US-11125315-B2,F16H57/0424,2018-04-04,2018
US-11125315-B2,F16H57/0427,2018-04-04,2018
US-11125315-B2,F16H57/0436,2018-04-04,2018
US-11125315-B2,F16H57/0457,2018-04-04,2018
US-11125315-B2,F16H57/046,2018-04-04,2018
US-11125315-B2,F16H57/0471,2018-04-04,2018
US-11125315-B2,F16H57/0482,2018-04-04,2018
US-11125315-B2,F16H57/0483,2018-04-04,2018
US-11125315-B2,H02K1/20,2018-04-04,2018
US-11125315-B2,H02K15/165,2018-04-04,2018
US-11125315-B2,H02K5/20,2018-04-04,2018
US-11125315-B2,H02K7/003,2018-04-04,2018
US-11125315-B2,H02K7/04,2018-04-04,2018
US-11125315-B2,H02K7/083,2018-04-04,2018
US-11125315-B2,H02K7/116,2018-04-04,2018
US-11125315-B2,H02K9/193,2018-04-04,2018
US-11125315-B2,B60K1/02,2018-04-04,2018
US-11125315-B2,B60K17/04,2018-04-04,2018
US-11125315-B2,B60K2001/001,2018-04-04,2018
US-11125315-B2,B60Y2200/91,2018-04-04,2018
US-11125315-B2,B60Y2306/03,2018-04-04,2018
US-11125315-B2,B60Y2306/05,2018-04-04,2018
US-11125315-B2,B60Y2410/1022,2018-04-04,2018
US-11125315-B2,F16C2326/06,2018-04-04,2018
US-11125315-B2,F16H2057/02034,2018-04-04,2018
US-11125315-B2,F16H2057/0325,2018-04-04,2018
US-11125315-B2,F16H57/037,2018-04-04,2018
US-11125315-B2,H02K7/006,2018-04-04,2018
US-11125315-B2,H02K9/19,2018-04-04,2018
US-9627894-B1,H02J3/383,2016-04-06,2016
US-9627894-B1,H02J3/381,2016-04-06,2016
US-9627894-B1,H02J3/385,2016-04-06,2016
US-9627894-B1,H02J3/387,2016-04-06,2016
US-9627894-B1,H02M7/493,2016-04-06,2016
US-9627894-B1,H02M7/537,2016-04-06,2016
US-9627894-B1,H02J2300/24,2016-04-06,2016
US-9627894-B1,H02J2300/26,2016-04-06,2016
US-9627894-B1,Y02E10/56,2016-04-06,2016
US-10560049-B2,E04D1/26,2018-03-01,2018
US-10560049-B2,E04D1/30,2018-03-01,2018
US-10560049-B2,H01L31/0201,2018-03-01,2018
US-10560049-B2,H01L31/048,2018-03-01,2018
US-10560049-B2,H01L31/0488,2018-03-01,2018
US-10560049-B2,H01L31/1876,2018-03-01,2018
US-10560049-B2,H02S20/25,2018-03-01,2018
US-10560049-B2,H02S30/00,2018-03-01,2018
US-10560049-B2,H02S40/34,2018-03-01,2018
US-10560049-B2,H02S40/36,2018-03-01,2018
US-10560049-B2,E04D1/34,2018-03-01,2018
US-10560049-B2,E04D2001/308,2018-03-01,2018
US-10560049-B2,E04D2001/3458,2018-03-01,2018
US-10560049-B2,E04D2001/3494,2018-03-01,2018
US-10560049-B2,Y02B10/10,2018-03-01,2018
US-10560049-B2,Y02E10/50,2018-03-01,2018
US-10560049-B2,Y02P70/50,2018-03-01,2018
US-10158321-B2,H01L31/048,2018-01-03,2018
US-10158321-B2,H02S30/00,2018-01-03,2018
US-10158321-B2,H02S30/10,2018-01-03,2018
US-10158321-B2,H02S40/425,2018-01-03,2018
US-10158321-B2,Y02B10/10,2018-01-03,2018
US-10158321-B2,Y02E10/50,2018-01-03,2018
US-10778139-B2,H01L31/02,2017-07-27,2017
US-10778139-B2,H01L31/048,2017-07-27,2017
US-10778139-B2,H01L31/0488,2017-07-27,2017
US-10778139-B2,H02S40/34,2017-07-27,2017
US-10778139-B2,H02S40/36,2017-07-27,2017
US-10778139-B2,Y02A30/60,2017-07-27,2017
US-10778139-B2,Y02A30/62,2017-07-27,2017
US-10778139-B2,Y02B10/10,2017-07-27,2017
US-10778139-B2,Y02B10/12,2017-07-27,2017
US-10778139-B2,Y02E10/50,2017-07-27,2017
US-10534092-B2,G01S19/51,2017-06-01,2017
US-10534092-B2,G01S19/07,2017-06-01,2017
US-10534092-B2,G01S19/071,2017-06-01,2017
US-10534092-B2,G01S19/47,2017-06-01,2017
US-10534092-B2,H04W4/027,2017-06-01,2017
US-10534092-B2,H04W64/00,2017-06-01,2017
US-10534092-B2,G01S19/14,2017-06-01,2017
US-10534092-B2,G01S19/41,2017-06-01,2017
US-10534092-B2,H04W4/40,2017-06-01,2017
US-10381973-B2,H01L31/02,2017-05-17,2017
US-10381973-B2,H01L31/02167,2017-05-17,2017
US-10381973-B2,H01L31/02168,2017-05-17,2017
US-10381973-B2,H01L31/02366,2017-05-17,2017
US-10381973-B2,H01L31/048,2017-05-17,2017
US-10381973-B2,H02S40/20,2017-05-17,2017
US-10381973-B2,H02S40/22,2017-05-17,2017
US-10381973-B2,H01L31/0488,2017-05-17,2017
US-10381973-B2,Y02B10/10,2017-05-17,2017
US-10381973-B2,Y02E10/50,2017-05-17,2017
US-10381973-B2,Y02E10/52,2017-05-17,2017
US-9912285-B2,E04H6/02,2016-10-17,2016
US-9912285-B2,F16M13/02,2016-10-17,2016
US-9912285-B2,F24J2/5232,2016-10-17,2016
US-9912285-B2,F24J2/5254,2016-10-17,2016
US-9912285-B2,F24J2/5256,2016-10-17,2016
US-9912285-B2,F24J2/5258,2016-10-17,2016
US-9912285-B2,F24S25/12,2016-10-17,2016
US-9912285-B2,F24S25/632,2016-10-17,2016
US-9912285-B2,F24S25/634,2016-10-17,2016
US-9912285-B2,F24S25/636,2016-10-17,2016
US-9912285-B2,H01L31/18,2016-10-17,2016
US-9912285-B2,H02S20/10,2016-10-17,2016
US-9912285-B2,H02S20/22,2016-10-17,2016
US-9912285-B2,F24J2002/4663,2016-10-17,2016
US-9912285-B2,F24J2002/522,2016-10-17,2016
US-9912285-B2,F24S2025/6003,2016-10-17,2016
US-9912285-B2,F24S2025/804,2016-10-17,2016
US-9912285-B2,Y02B10/10,2016-10-17,2016
US-9912285-B2,Y02B10/12,2016-10-17,2016
US-9912285-B2,Y02B10/20,2016-10-17,2016
US-9912285-B2,Y02E10/47,2016-10-17,2016
US-9912285-B2,Y02E10/50,2016-10-17,2016
US-9912285-B2,Y10T29/49828,2016-10-17,2016
US-9912285-B2,Y10T29/49947,2016-10-17,2016
US-9912285-B2,Y10T29/49948,2016-10-17,2016
US-9912285-B2,Y10T29/49963,2016-10-17,2016
US-9496451-B2,H01L21/67376,2016-06-22,2016
US-9496451-B2,H01L31/18,2016-06-22,2016
US-9496451-B2,B01D53/14,2016-06-22,2016
US-9496451-B2,C23C16/4401,2016-06-22,2016
US-9496451-B2,H01L21/67248,2016-06-22,2016
US-9496451-B2,H01L21/67253,2016-06-22,2016
US-9496451-B2,H01L21/67389,2016-06-22,2016
US-9496451-B2,H01L31/0747,2016-06-22,2016
US-9496451-B2,H01L31/1804,2016-06-22,2016
US-9496451-B2,H01L31/206,2016-06-22,2016
US-9496451-B2,H02S50/00,2016-06-22,2016
US-9496451-B2,H02S50/10,2016-06-22,2016
US-9496451-B2,B01D2257/302,2016-06-22,2016
US-9496451-B2,B01D2257/304,2016-06-22,2016
US-9496451-B2,B01D2257/404,2016-06-22,2016
US-9496451-B2,B01D2257/406,2016-06-22,2016
US-9496451-B2,B01D2257/708,2016-06-22,2016
US-9496451-B2,B01D2258/06,2016-06-22,2016
US-9496451-B2,B01D2259/4508,2016-06-22,2016
US-9496451-B2,Y02E10/547,2016-06-22,2016
US-2019026250-A1,G06F15/8092,2018-03-13,2018
US-2019026250-A1,G06F7/5443,2018-03-13,2018
US-2019026250-A1,G06F9/3001,2018-03-13,2018
US-2019026250-A1,G06F9/30036,2018-03-13,2018
US-2019026250-A1,G06F9/30043,2018-03-13,2018
US-2019026250-A1,G06F9/3853,2018-03-13,2018
US-2019026250-A1,G06F9/3887,2018-03-13,2018
US-2019026250-A1,G06F9/3889,2018-03-13,2018
US-2019026250-A1,G06N20/00,2018-03-13,2018
US-2019026250-A1,G06N3/0454,2018-03-13,2018
US-2019026250-A1,G06N3/063,2018-03-13,2018
US-2019026250-A1,G06N3/08,2018-03-13,2018
US-2019026250-A1,G06N99/005,2018-03-13,2018
US-2019026250-A1,G06F15/8023,2018-03-13,2018
US-2019026250-A1,G06F7/575,2018-03-13,2018
US-10790777-B2,F24S25/35,2017-08-17,2017
US-10790777-B2,H01L31/0201,2017-08-17,2017
US-10790777-B2,H01L31/042,2017-08-17,2017
US-10790777-B2,H01L31/0504,2017-08-17,2017
US-10790777-B2,H02S20/25,2017-08-17,2017
US-10790777-B2,H02S30/10,2017-08-17,2017
US-10790777-B2,H02S40/36,2017-08-17,2017
US-10790777-B2,F24S2020/10,2017-08-17,2017
US-10790777-B2,Y02A30/60,2017-08-17,2017
US-10790777-B2,Y02B10/10,2017-08-17,2017
US-10790777-B2,Y02B10/12,2017-08-17,2017
US-10790777-B2,Y02B10/20,2017-08-17,2017
US-10790777-B2,Y02E10/47,2017-08-17,2017
US-10790777-B2,Y02E10/50,2017-08-17,2017
US-10135387-B2,E04D13/00,2016-03-23,2016
US-10135387-B2,F24J2/5245,2016-03-23,2016
US-10135387-B2,F24S25/60,2016-03-23,2016
US-10135387-B2,F24S25/61,2016-03-23,2016
US-10135387-B2,F24J2002/5294,2016-03-23,2016
US-10135387-B2,F24S2025/021,2016-03-23,2016
US-10135387-B2,Y02B10/10,2016-03-23,2016
US-10135387-B2,Y02B10/20,2016-03-23,2016
US-10135387-B2,Y02E10/47,2016-03-23,2016
US-10135387-B2,Y02E10/50,2016-03-23,2016
US-2018029132-A1,B22C9/06,2016-07-29,2016
US-2018029132-A1,B22F3/1055,2016-07-29,2016
US-2018029132-A1,B22F3/24,2016-07-29,2016
US-2018029132-A1,B33Y10/00,2016-07-29,2016
US-2018029132-A1,B33Y80/00,2016-07-29,2016
US-2018029132-A1,B22F10/20,2016-07-29,2016
US-2018029132-A1,B22F2003/247,2016-07-29,2016
US-2018029132-A1,B22F2998/10,2016-07-29,2016
US-2018029132-A1,Y02P10/25,2016-07-29,2016
US-10074765-B2,H01L21/67115,2017-07-12,2017
US-10074765-B2,H01L21/6776,2017-07-12,2017
US-10074765-B2,H01L25/50,2017-07-12,2017
US-10074765-B2,H01L31/0512,2017-07-12,2017
US-10074765-B2,Y02E10/50,2017-07-12,2017
US-2017275930-A1,B60Q1/2669,2016-03-25,2016
US-2017275930-A1,E05B79/06,2016-03-25,2016
US-2017275930-A1,E05B81/54,2016-03-25,2016
US-2017275930-A1,E05B81/64,2016-03-25,2016
US-2017275930-A1,E05B85/107,2016-03-25,2016
US-2021175547-A1,H01M10/0525,2020-10-16,2020
US-2021175547-A1,H01M10/0567,2020-10-16,2020
US-2021175547-A1,H01M10/0568,2020-10-16,2020
US-2021175547-A1,H01M4/502,2020-10-16,2020
US-2021175547-A1,H01M2220/20,2020-10-16,2020
US-2021175547-A1,H01M2300/0037,2020-10-16,2020
US-2021175547-A1,Y02E60/10,2020-10-16,2020
US-2019332390-A1,G05D1/0055,2019-04-18,2019
US-2019332390-A1,G05D1/0077,2019-04-18,2019
US-2019332390-A1,G05D1/0088,2019-04-18,2019
US-2019332390-A1,G06F21/575,2019-04-18,2019
US-2019332390-A1,G06F9/4405,2019-04-18,2019
US-2019332390-A1,B60R25/00,2019-04-18,2019
US-2019332390-A1,G05D2201/0213,2019-04-18,2019
US-2019332815-A1,G06F21/72,2019-04-18,2019
US-2019332815-A1,G06F21/57,2019-04-18,2019
US-2019332815-A1,H04L9/0631,2019-04-18,2019
US-2019332815-A1,H04L9/0825,2019-04-18,2019
US-2019332815-A1,H04L9/085,2019-04-18,2019
US-2019332815-A1,H04L9/0894,2019-04-18,2019
US-2019332815-A1,H04L9/0897,2019-04-18,2019
US-2019332815-A1,H04L9/30,2019-04-18,2019
US-2019332815-A1,G06F21/76,2019-04-18,2019
US-2019332815-A1,H04L2209/80,2019-04-18,2019
US-2019332815-A1,H04L2209/84,2019-04-18,2019
US-2019332815-A1,H04L2209/88,2019-04-18,2019
US-2019332816-A1,G06F21/606,2019-04-18,2019
US-2019332816-A1,G06F21/72,2019-04-18,2019
US-2019332816-A1,G06F21/602,2019-04-18,2019
US-2019332816-A1,G06F21/76,2019-04-18,2019
US-10424448-B2,H01H9/342,2016-02-04,2016
US-10424448-B2,H01H9/36,2016-02-04,2016
US-10424448-B2,H01H39/00,2016-02-04,2016
US-2019030983-A1,B60L11/1816,2018-07-13,2018
US-2019030983-A1,B60L11/1824,2018-07-13,2018
US-2019030983-A1,B60L53/14,2018-07-13,2018
US-2019030983-A1,B60L53/30,2018-07-13,2018
US-2019030983-A1,H02J7/0029,2018-07-13,2018
US-2019030983-A1,H02J7/00309,2018-07-13,2018
US-2019030983-A1,H02J7/0031,2018-07-13,2018
US-2019030983-A1,H02J7/0045,2018-07-13,2018
US-2019030983-A1,H02J7/007192,2018-07-13,2018
US-2019030983-A1,H02J7/04,2018-07-13,2018
US-2019030983-A1,H02J2007/0037,2018-07-13,2018
US-2019030983-A1,H02J7/00302,2018-07-13,2018
US-2019030983-A1,Y02T10/70,2018-07-13,2018
US-2019030983-A1,Y02T10/7072,2018-07-13,2018
US-2019030983-A1,Y02T90/12,2018-07-13,2018
US-2019030983-A1,Y02T90/14,2018-07-13,2018
US-2020257317-A1,G05D1/12,2019-02-11,2019
US-2020257317-A1,B62D15/0285,2019-02-11,2019
US-2020257317-A1,G01C21/005,2019-02-11,2019
US-2020257317-A1,G01C21/206,2019-02-11,2019
US-2020257317-A1,G01C21/3407,2019-02-11,2019
US-2020257317-A1,G05D1/0033,2019-02-11,2019
US-2020257317-A1,G05D1/0088,2019-02-11,2019
US-2020257317-A1,G05D1/0221,2019-02-11,2019
US-2020257317-A1,G06N20/00,2019-02-11,2019
US-2020257317-A1,G06N3/08,2019-02-11,2019
US-2020257317-A1,G08G1/141,2019-02-11,2019
US-2020257317-A1,G05D2201/0213,2019-02-11,2019
US-2017229266-A1,H01H37/761,2016-02-04,2016
US-2017229266-A1,H01H33/72,2016-02-04,2016
US-2017229266-A1,H01H33/76,2016-02-04,2016
US-2017229266-A1,H01H39/006,2016-02-04,2016
US-2017229266-A1,H01H9/36,2016-02-04,2016
US-2018114740-A1,H01L23/367,2016-10-25,2016
US-2018114740-A1,H01L23/3735,2016-10-25,2016
US-2018114740-A1,H01L23/53238,2016-10-25,2016
US-2018114740-A1,H01L24/75,2016-10-25,2016
US-2018114740-A1,H01L27/0711,2016-10-25,2016
US-2018114740-A1,H01L27/0727,2016-10-25,2016
US-2018114740-A1,H02M7/003,2016-10-25,2016
US-2018114740-A1,H02M7/537,2016-10-25,2016
US-2018114740-A1,H01L2224/29339,2016-10-25,2016
US-2018114740-A1,H01L2224/32145,2016-10-25,2016
US-2018114740-A1,H01L2224/32225,2016-10-25,2016
US-2018114740-A1,H01L2224/753,2016-10-25,2016
US-2018114740-A1,H01L2224/7598,2016-10-25,2016
US-2018114740-A1,H01L2224/8384,2016-10-25,2016
US-2018114740-A1,H01L23/3677,2016-10-25,2016
US-2018114740-A1,H01L24/29,2016-10-25,2016
US-2018114740-A1,H01L24/32,2016-10-25,2016
US-2018114740-A1,H01L24/83,2016-10-25,2016
US-2018114740-A1,H01L25/074,2016-10-25,2016
US-2018114740-A1,H01L25/115,2016-10-25,2016
US-2018114740-A1,H01L25/117,2016-10-25,2016
US-2018114740-A1,H01L25/18,2016-10-25,2016
US-2018114740-A1,H01L29/1608,2016-10-25,2016
US-2018114740-A1,H01L29/2003,2016-10-25,2016
US-2018114740-A1,H01L29/7395,2016-10-25,2016
US-2018114740-A1,H01L29/78,2016-10-25,2016
US-2018114740-A1,H01L2924/10253,2016-10-25,2016
US-2018114740-A1,H01L2924/10272,2016-10-25,2016
US-2018114740-A1,H01L2924/1033,2016-10-25,2016
US-2018114740-A1,H01L2924/12036,2016-10-25,2016
US-2018114740-A1,H01L2924/13055,2016-10-25,2016
US-2018114740-A1,H01L2924/13091,2016-10-25,2016
US-2018114740-A1,H01L2924/3511,2016-10-25,2016
US-10277029-B2,H02J1/10,2016-09-30,2016
US-10277029-B2,H02J3/32,2016-09-30,2016
US-10277029-B2,H02J3/381,2016-09-30,2016
US-10277029-B2,H02J3/383,2016-09-30,2016
US-10277029-B2,H02M3/337,2016-09-30,2016
US-10277029-B2,H02J2300/24,2016-09-30,2016
US-10277029-B2,H02M1/0035,2016-09-30,2016
US-10277029-B2,H02M1/0058,2016-09-30,2016
US-10277029-B2,H02M2001/0035,2016-09-30,2016
US-10277029-B2,H02M2001/0058,2016-09-30,2016
US-10277029-B2,H02M3/33584,2016-09-30,2016
US-10277029-B2,Y02B70/10,2016-09-30,2016
US-10277029-B2,Y02B70/1491,2016-09-30,2016
US-10277029-B2,Y02B70/16,2016-09-30,2016
US-10277029-B2,Y02E10/56,2016-09-30,2016
US-10277029-B2,Y02E10/563,2016-09-30,2016
US-10277029-B2,Y02E10/566,2016-09-30,2016
US-10277029-B2,Y02E70/30,2016-09-30,2016
US-10277029-B2,Y02P80/20,2016-09-30,2016
US-2018162199-A1,B60H1/00757,2016-12-09,2016
US-2018162199-A1,B60H1/00871,2016-12-09,2016
US-2018162199-A1,B60H1/3421,2016-12-09,2016
US-2018162199-A1,B60H1/345,2016-12-09,2016
US-2018162199-A1,B60H2001/3471,2016-12-09,2016
US-9855908-B2,B60R21/01516,2016-01-12,2016
US-9855908-B2,B60R21/01544,2016-01-12,2016
US-2017294652-A1,C01G53/42,2016-04-11,2016
US-2017294652-A1,C01G53/44,2016-04-11,2016
US-2017294652-A1,H01M4/505,2016-04-11,2016
US-2017294652-A1,C01P2002/50,2016-04-11,2016
US-2017294652-A1,C01P2006/40,2016-04-11,2016
US-2017294652-A1,H01M10/0525,2016-04-11,2016
US-2017294652-A1,H01M2004/028,2016-04-11,2016
US-2017294652-A1,Y02E60/10,2016-04-11,2016
US-10018681-B2,G01R31/396,2016-01-21,2016
US-10018681-B2,H01M10/049,2016-01-21,2016
US-10018681-B2,H01M10/441,2016-01-21,2016
US-10018681-B2,H01M10/443,2016-01-21,2016
US-10018681-B2,H01M10/446,2016-01-21,2016
US-10018681-B2,G01R31/362,2016-01-21,2016
US-10018681-B2,G01R31/3835,2016-01-21,2016
US-10018681-B2,H01M10/0525,2016-01-21,2016
US-10018681-B2,H01M10/058,2016-01-21,2016
US-10018681-B2,Y02E60/10,2016-01-21,2016
US-10018681-B2,Y02P70/50,2016-01-21,2016
US-10018681-B2,Y10T29/49108,2016-01-21,2016
US-2020320807-A1,B60W60/001,2018-12-05,2018
US-2020320807-A1,G06N20/00,2018-12-05,2018
US-2020320807-A1,G07C5/0808,2018-12-05,2018
US-2020320807-A1,G05B23/0235,2018-12-05,2018
US-2020320807-A1,G05B23/0283,2018-12-05,2018
US-2020320807-A1,G07C5/006,2018-12-05,2018
US-2020019799-A1,G06K9/6256,2018-07-10,2018
US-2020019799-A1,G06K9/00671,2018-07-10,2018
US-2020019799-A1,G06K9/00791,2018-07-10,2018
US-2020019799-A1,G06K9/3233,2018-07-10,2018
US-2020019799-A1,G06K9/627,2018-07-10,2018
US-2020019799-A1,G06N3/0445,2018-07-10,2018
US-2020019799-A1,G06N3/084,2018-07-10,2018
US-2020019799-A1,G06N5/046,2018-07-10,2018
US-2020019799-A1,G06T7/246,2018-07-10,2018
US-2020019799-A1,G06T7/277,2018-07-10,2018
US-2020019799-A1,G06T7/75,2018-07-10,2018
US-2020019799-A1,G06N3/0454,2018-07-10,2018
US-2020019799-A1,G06N3/088,2018-07-10,2018
US-2020019799-A1,G06T2200/24,2018-07-10,2018
US-2020019799-A1,G06T2207/20081,2018-07-10,2018
US-2020019799-A1,G06T2207/20084,2018-07-10,2018
US-2020019799-A1,G06T2207/20104,2018-07-10,2018
US-2020019799-A1,G06T2207/30236,2018-07-10,2018
US-2020019799-A1,G06T2207/30252,2018-07-10,2018
US-2020019799-A1,G06T2207/30261,2018-07-10,2018
US-2020019799-A1,G06T2210/12,2018-07-10,2018
US-2021091712-A1,B32B17/10,2020-12-07,2020
US-2021091712-A1,B32B17/10018,2020-12-07,2020
US-2021091712-A1,B32B17/10761,2020-12-07,2020
US-2021091712-A1,B32B17/10788,2020-12-07,2020
US-2021091712-A1,B32B27/00,2020-12-07,2020
US-2021091712-A1,B32B27/06,2020-12-07,2020
US-2021091712-A1,B32B27/08,2020-12-07,2020
US-2021091712-A1,B32B27/30,2020-12-07,2020
US-2021091712-A1,B32B27/306,2020-12-07,2020
US-2021091712-A1,B32B27/32,2020-12-07,2020
US-2021091712-A1,B32B3/30,2020-12-07,2020
US-2021091712-A1,E01D4/00,2020-12-07,2020
US-2021091712-A1,H01L31/048,2020-12-07,2020
US-2021091712-A1,H01L31/0488,2020-12-07,2020
US-2021091712-A1,H01L31/0508,2020-12-07,2020
US-2021091712-A1,H02S20/25,2020-12-07,2020
US-2021091712-A1,H02S30/10,2020-12-07,2020
US-2021091712-A1,B32B2250/05,2020-12-07,2020
US-2021091712-A1,B32B2307/402,2020-12-07,2020
US-2021091712-A1,B32B2307/546,2020-12-07,2020
US-2021091712-A1,B32B2457/12,2020-12-07,2020
US-2021091712-A1,Y02B10/10,2020-12-07,2020
US-2021091712-A1,Y02E10/50,2020-12-07,2020
US-9960302-B1,H01L31/022441,2016-10-18,2016
US-9960302-B1,H01L31/022458,2016-10-18,2016
US-9960302-B1,H01L31/043,2016-10-18,2016
US-9960302-B1,H01L31/0508,2016-10-18,2016
US-9960302-B1,H01L31/074,2016-10-18,2016
US-9960302-B1,H01L31/0747,2016-10-18,2016
US-9960302-B1,Y02B10/10,2016-10-18,2016
US-9960302-B1,Y02E10/50,2016-10-18,2016
US-2021281677-A1,G06F16/9554,2021-05-13,2021
US-2021281677-A1,G06Q10/02,2021-05-13,2021
US-2021281677-A1,G06Q30/0201,2021-05-13,2021
US-2021281677-A1,G06Q30/0241,2021-05-13,2021
US-2021281677-A1,G07C9/21,2021-05-13,2021
US-2021281677-A1,H04L67/306,2021-05-13,2021
US-2021281677-A1,H04W4/021,2021-05-13,2021
US-2021281677-A1,H04W4/33,2021-05-13,2021
US-2021281677-A1,H04W60/00,2021-05-13,2021
US-10813168-B2,G06F16/40,2019-12-30,2019
US-10813168-B2,G06F16/9554,2019-12-30,2019
US-10813168-B2,G06Q10/02,2019-12-30,2019
US-10813168-B2,G06Q30/0203,2019-12-30,2019
US-10813168-B2,H04L12/1859,2019-12-30,2019
US-10813168-B2,H04L43/10,2019-12-30,2019
US-10813168-B2,H04L67/306,2019-12-30,2019
US-10813168-B2,H04W4/021,2019-12-30,2019
US-10813168-B2,H04W4/029,2019-12-30,2019
US-10813168-B2,H04W4/21,2019-12-30,2019
US-10813168-B2,H04W4/33,2019-12-30,2019
US-10813168-B2,G06F2212/15,2019-12-30,2019
